Site Name ,ODYLIGHT002
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15889


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1767,14/08/2023 , 20:09:10,61,50.4
1768,14/08/2023 , 20:24:10,6,5
1769,14/08/2023 , 20:39:10,0,0
1770,14/08/2023 , 20:54:10,0,0
1771,14/08/2023 , 21:09:10,0,0
1772,14/08/2023 , 21:24:10,0,0
1773,14/08/2023 , 21:39:10,0,0
1774,14/08/2023 , 21:54:10,0,0
1775,14/08/2023 , 22:09:10,0,0
1776,14/08/2023 , 22:24:10,0,0
1777,14/08/2023 , 22:39:10,0,0
1778,14/08/2023 , 22:54:10,0,0
1779,14/08/2023 , 23:09:10,0,0
1780,14/08/2023 , 23:24:10,0,0
1781,14/08/2023 , 23:39:10,0,0
1782,14/08/2023 , 23:54:10,0,0
1783,15/08/2023 , 00:09:10,0,0
1784,15/08/2023 , 00:24:10,0,0
1785,15/08/2023 , 00:39:10,0,0
1786,15/08/2023 , 00:54:10,0,0
1787,15/08/2023 , 01:09:10,0,0
1788,15/08/2023 , 01:24:10,0,0
1789,15/08/2023 , 01:39:10,0,0
1790,15/08/2023 , 01:54:10,0,0
1791,15/08/2023 , 02:09:10,0,0
1792,15/08/2023 , 02:24:10,0,0
1793,15/08/2023 , 02:39:10,0,0
1794,15/08/2023 , 02:54:10,0,0
1795,15/08/2023 , 03:09:10,0,0
1796,15/08/2023 , 03:24:10,0,0
1797,15/08/2023 , 03:39:10,0,0
1798,15/08/2023 , 03:54:10,0,0
1799,15/08/2023 , 04:09:10,0,0
1800,15/08/2023 , 04:24:10,0,0
1801,15/08/2023 , 04:39:10,0,0
1802,15/08/2023 , 04:54:10,0,0
1803,15/08/2023 , 05:09:10,0,0
1804,15/08/2023 , 05:24:10,0,0
1805,15/08/2023 , 05:39:10,0,0
1806,15/08/2023 , 05:54:10,0,0
1807,15/08/2023 , 06:09:10,0,0
1808,15/08/2023 , 06:24:10,0,0
1809,15/08/2023 , 06:39:10,9,7.4
1810,15/08/2023 , 06:54:10,76,62.7
1811,15/08/2023 , 07:09:10,209,172.5
1812,15/08/2023 , 07:24:10,428,353.3
1813,15/08/2023 , 07:39:10,690,569.6
1814,15/08/2023 , 07:54:10,1056,871.8
1815,15/08/2023 , 08:09:10,1709,1410.9
1816,15/08/2023 , 08:24:10,2057,1698.2
1817,15/08/2023 , 08:39:10,2122,1751.8
1818,15/08/2023 , 08:54:10,2122,1751.8
1819,15/08/2023 , 09:09:10,3359,2773
1820,15/08/2023 , 09:24:10,3710,3062.8
1821,15/08/2023 , 09:39:10,4295,3545.8
1822,15/08/2023 , 09:54:10,4861,4013
1823,15/08/2023 , 10:09:10,5475,4519.9
1824,15/08/2023 , 10:24:10,6050,4994.6
1825,15/08/2023 , 10:39:10,6702,5532.9
1826,15/08/2023 , 10:54:10,7312,6036.5
1827,15/08/2023 , 11:09:10,7939,6554.1
1828,15/08/2023 , 11:24:10,7932,6548.3
1829,15/08/2023 , 11:39:10,9139,7544.8
1830,15/08/2023 , 11:54:10,9477,7823.8
1831,15/08/2023 , 12:09:10,8661,7150.2
1832,15/08/2023 , 12:24:10,7899,6521.1
1833,15/08/2023 , 12:39:10,10672,8810.4
1834,15/08/2023 , 12:54:10,11086,9152.1
1835,15/08/2023 , 13:09:10,4861,4013
1836,15/08/2023 , 13:24:10,12493,10313.7
1837,15/08/2023 , 13:39:10,11587,9565.7
1838,15/08/2023 , 13:54:10,11643,9612
1839,15/08/2023 , 14:09:10,11158,9211.6
1840,15/08/2023 , 14:24:10,10938,9030
1841,15/08/2023 , 14:39:10,11106,9168.6
1842,15/08/2023 , 14:54:10,11590,9568.2
1843,15/08/2023 , 15:09:10,10957,9045.6
1844,15/08/2023 , 15:24:10,10021,8272.9
1845,15/08/2023 , 15:39:10,3871,3195.7
1846,15/08/2023 , 15:54:10,8654,7144.4
1847,15/08/2023 , 16:09:10,7547,6230.5
1848,15/08/2023 , 16:24:10,7520,6208.2
1849,15/08/2023 , 16:39:10,6912,5706.3
1850,15/08/2023 , 16:54:10,5657,4670.2
1851,15/08/2023 , 17:09:10,5385,4445.6
1852,15/08/2023 , 17:24:10,4571,3773.6
1853,15/08/2023 , 17:39:10,3602,2973.7
1854,15/08/2023 , 17:54:10,1874,1547.1
1855,15/08/2023 , 18:09:10,3200,2641.8
1856,15/08/2023 , 18:24:10,2596,2143.1
1857,15/08/2023 , 18:39:10,2148,1773.3
1858,15/08/2023 , 18:54:10,1559,1287
1859,15/08/2023 , 19:09:10,1034,853.6
1860,15/08/2023 , 19:24:10,681,562.2
1861,15/08/2023 , 19:39:10,412,340.1
1862,15/08/2023 , 19:54:10,199,164.3
1863,15/08/2023 , 20:09:10,64,52.8
1864,15/08/2023 , 20:24:10,6,5
1865,15/08/2023 , 20:39:10,0,0
1866,15/08/2023 , 20:54:10,0,0
1867,15/08/2023 , 21:09:10,0,0
1868,15/08/2023 , 21:24:10,0,0
1869,15/08/2023 , 21:39:10,0,0
1870,15/08/2023 , 21:54:10,0,0
1871,15/08/2023 , 22:09:10,0,0
1872,15/08/2023 , 22:24:10,0,0
1873,15/08/2023 , 22:39:10,0,0
1874,15/08/2023 , 22:54:10,0,0
1875,15/08/2023 , 23:09:10,0,0
1876,15/08/2023 , 23:24:10,0,0
1877,15/08/2023 , 23:39:10,0,0
1878,15/08/2023 , 23:54:10,0,0
1879,16/08/2023 , 00:09:10,0,0
1880,16/08/2023 , 00:24:10,0,0
1881,16/08/2023 , 00:39:10,0,0
1882,16/08/2023 , 00:54:10,0,0
1883,16/08/2023 , 01:09:10,0,0
1884,16/08/2023 , 01:24:10,0,0
1885,16/08/2023 , 01:39:10,0,0
1886,16/08/2023 , 01:54:10,0,0
1887,16/08/2023 , 02:09:10,0,0
1888,16/08/2023 , 02:24:10,0,0
1889,16/08/2023 , 02:39:10,0,0
1890,16/08/2023 , 02:54:10,0,0
1891,16/08/2023 , 03:09:10,0,0
1892,16/08/2023 , 03:24:10,0,0
1893,16/08/2023 , 03:39:10,0,0
1894,16/08/2023 , 03:54:10,0,0
1895,16/08/2023 , 04:09:10,0,0
1896,16/08/2023 , 04:24:10,0,0
1897,16/08/2023 , 04:39:10,0,0
1898,16/08/2023 , 04:54:10,0,0
1899,16/08/2023 , 05:09:10,0,0
1900,16/08/2023 , 05:24:10,0,0
1901,16/08/2023 , 05:39:10,0,0
1902,16/08/2023 , 05:54:10,0,0
1903,16/08/2023 , 06:09:10,0,0
1904,16/08/2023 , 06:24:10,0,0
1905,16/08/2023 , 06:39:10,6,5
1906,16/08/2023 , 06:54:10,70,57.8
1907,16/08/2023 , 07:09:10,200,165.1
1908,16/08/2023 , 07:24:10,362,298.9
1909,16/08/2023 , 07:39:10,671,553.9
1910,16/08/2023 , 07:54:10,964,795.8
1911,16/08/2023 , 08:09:10,1258,1038.6
1912,16/08/2023 , 08:24:10,1671,1379.5
1913,16/08/2023 , 08:39:10,1807,1491.8
1914,16/08/2023 , 08:54:10,2686,2217.4
1915,16/08/2023 , 09:09:10,2512,2073.8
1916,16/08/2023 , 09:24:10,3650,3013.3
1917,16/08/2023 , 09:39:10,4181,3451.7
1918,16/08/2023 , 09:54:10,4594,3792.6
1919,16/08/2023 , 10:09:10,5291,4368
1920,16/08/2023 , 10:24:10,5837,4818.8
1921,16/08/2023 , 10:39:10,6223,5137.4
1922,16/08/2023 , 10:54:10,6890,5688.1
1923,16/08/2023 , 11:09:10,7435,6138
1924,16/08/2023 , 11:24:10,7964,6574.7
1925,16/08/2023 , 11:39:10,8633,7127
1926,16/08/2023 , 11:54:10,8875,7326.8
1927,16/08/2023 , 12:09:10,9335,7706.6
1928,16/08/2023 , 12:24:10,9831,8116.1
1929,16/08/2023 , 12:39:10,10074,8316.7
1930,16/08/2023 , 12:54:10,10255,8466.1
1931,16/08/2023 , 13:09:10,10383,8571.8
1932,16/08/2023 , 13:24:10,10446,8623.8
1933,16/08/2023 , 13:39:10,10544,8704.7
1934,16/08/2023 , 13:54:10,10499,8667.5
1935,16/08/2023 , 14:09:10,10449,8626.3
1936,16/08/2023 , 14:24:10,10350,8544.5
1937,16/08/2023 , 14:39:10,10022,8273.7
1938,16/08/2023 , 14:54:10,9773,8068.2
1939,16/08/2023 , 15:09:10,9385,7747.9
1940,16/08/2023 , 15:24:10,8915,7359.8
1941,16/08/2023 , 15:39:10,8432,6961.1
1942,16/08/2023 , 15:54:10,7858,6487.2
1943,16/08/2023 , 16:09:10,7353,6070.3
1944,16/08/2023 , 16:24:10,6819,5629.5
1945,16/08/2023 , 16:39:10,6224,5138.3
1946,16/08/2023 , 16:54:10,5601,4623.9
1947,16/08/2023 , 17:09:10,5009,4135.2
1948,16/08/2023 , 17:24:10,4375,3611.8
1949,16/08/2023 , 17:39:10,3795,3133
1950,16/08/2023 , 17:54:10,3237,2672.3
1951,16/08/2023 , 18:09:10,2715,2241.4
1952,16/08/2023 , 18:24:10,2204,1819.5
1953,16/08/2023 , 18:39:10,1659,1369.6
1954,16/08/2023 , 18:54:10,1225,1011.3
1955,16/08/2023 , 19:09:10,903,745.5
1956,16/08/2023 , 19:24:10,580,478.8
1957,16/08/2023 , 19:39:10,336,277.4
1958,16/08/2023 , 19:54:10,173,142.8
1959,16/08/2023 , 20:09:10,51,42.1
1960,16/08/2023 , 20:24:10,3,2.5
1961,16/08/2023 , 20:39:10,0,0
1962,16/08/2023 , 20:54:10,0,0
1963,16/08/2023 , 21:09:10,0,0
1964,16/08/2023 , 21:24:10,0,0
1965,16/08/2023 , 21:39:10,0,0
1966,16/08/2023 , 21:54:10,0,0
1967,16/08/2023 , 22:09:10,0,0
1968,16/08/2023 , 22:24:10,0,0
1969,16/08/2023 , 22:39:10,0,0
1970,16/08/2023 , 22:54:10,0,0
1971,16/08/2023 , 23:09:10,0,0
1972,16/08/2023 , 23:24:10,0,0
1973,16/08/2023 , 23:39:10,0,0
1974,16/08/2023 , 23:54:10,0,0
1975,17/08/2023 , 00:09:10,0,0
1976,17/08/2023 , 00:24:10,0,0
1977,17/08/2023 , 00:39:10,0,0
1978,17/08/2023 , 00:54:10,0,0
1979,17/08/2023 , 01:09:10,0,0
1980,17/08/2023 , 01:24:10,0,0
1981,17/08/2023 , 01:39:10,0,0
1982,17/08/2023 , 01:54:10,0,0
1983,17/08/2023 , 02:09:10,0,0
1984,17/08/2023 , 02:24:10,0,0
1985,17/08/2023 , 02:39:10,0,0
1986,17/08/2023 , 02:54:10,0,0
1987,17/08/2023 , 03:09:10,0,0
1988,17/08/2023 , 03:24:10,0,0
1989,17/08/2023 , 03:39:10,0,0
1990,17/08/2023 , 03:54:10,0,0
1991,17/08/2023 , 04:09:10,0,0
1992,17/08/2023 , 04:24:10,0,0
1993,17/08/2023 , 04:39:10,0,0
1994,17/08/2023 , 04:54:10,0,0
1995,17/08/2023 , 05:09:10,0,0
1996,17/08/2023 , 05:24:10,0,0
1997,17/08/2023 , 05:39:10,0,0
1998,17/08/2023 , 05:54:10,0,0
1999,17/08/2023 , 06:09:10,0,0
2000,17/08/2023 , 06:24:10,0,0
2001,17/08/2023 , 06:39:10,6,5
2002,17/08/2023 , 06:54:10,62,51.2
2003,17/08/2023 , 07:09:10,198,163.5
2004,17/08/2023 , 07:24:10,402,331.9
2005,17/08/2023 , 07:39:10,594,490.4
2006,17/08/2023 , 07:54:10,900,743
2007,17/08/2023 , 08:09:10,1077,889.1
2008,17/08/2023 , 08:24:10,1623,1339.9
2009,17/08/2023 , 08:39:10,1942,1603.2
2010,17/08/2023 , 08:54:10,2739,2261.2
2011,17/08/2023 , 09:09:10,2735,2257.9
2012,17/08/2023 , 09:24:10,3038,2508
2013,17/08/2023 , 09:39:10,3535,2918.3
2014,17/08/2023 , 09:54:10,4117,3398.8
2015,17/08/2023 , 10:09:10,4752,3923.1
2016,17/08/2023 , 10:24:10,5220,4309.4
2017,17/08/2023 , 10:39:10,5426,4479.5
2018,17/08/2023 , 10:54:10,6153,5079.7
2019,17/08/2023 , 11:09:10,6547,5404.9
2020,17/08/2023 , 11:24:10,7002,5780.6
2021,17/08/2023 , 11:39:10,6624,5468.5
2022,17/08/2023 , 11:54:10,7871,6498
2023,17/08/2023 , 12:09:10,8256,6815.8
2024,17/08/2023 , 12:24:10,8583,7085.8
2025,17/08/2023 , 12:39:10,8820,7281.4
2026,17/08/2023 , 12:54:10,9021,7447.4
2027,17/08/2023 , 13:09:10,9168,7568.7
2028,17/08/2023 , 13:24:10,9308,7684.3
2029,17/08/2023 , 13:39:10,9351,7719.8
2030,17/08/2023 , 13:54:10,9354,7722.3
2031,17/08/2023 , 14:09:10,9165,7566.2
2032,17/08/2023 , 14:24:10,9099,7511.8
2033,17/08/2023 , 14:39:10,8952,7390.4
2034,17/08/2023 , 14:54:10,8680,7165.8
2035,17/08/2023 , 15:09:10,8346,6890.1
2036,17/08/2023 , 15:24:10,8007,6610.2
2037,17/08/2023 , 15:39:10,7613,6285
2038,17/08/2023 , 15:54:10,7116,5874.7
2039,17/08/2023 , 16:09:10,6644,5485
2040,17/08/2023 , 16:24:10,6147,5074.7
2041,17/08/2023 , 16:39:10,5635,4652
2042,17/08/2023 , 16:54:10,5075,4189.7
2043,17/08/2023 , 17:09:10,4533,3742.3
2044,17/08/2023 , 17:24:10,3924,3239.5
2045,17/08/2023 , 17:39:10,3558,2937.3
2046,17/08/2023 , 17:54:10,2841,2345.4
2047,17/08/2023 , 18:09:10,2343,1934.3
2048,17/08/2023 , 18:24:10,1442,1190.5
2049,17/08/2023 , 18:39:10,1181,975
2050,17/08/2023 , 18:54:10,1100,908.1
2051,17/08/2023 , 19:09:10,814,672
2052,17/08/2023 , 19:24:10,570,470.6
2053,17/08/2023 , 19:39:10,340,280.7
2054,17/08/2023 , 19:54:10,156,128.8
2055,17/08/2023 , 20:09:10,40,33
2056,17/08/2023 , 20:24:10,3,2.5
2057,17/08/2023 , 20:39:10,0,0
2058,17/08/2023 , 20:54:10,0,0
2059,17/08/2023 , 21:09:10,0,0
2060,17/08/2023 , 21:24:10,0,0
2061,17/08/2023 , 21:39:10,0,0
2062,17/08/2023 , 21:54:10,0,0
2063,17/08/2023 , 22:09:10,0,0
2064,17/08/2023 , 22:24:10,0,0
2065,17/08/2023 , 22:39:10,0,0
2066,17/08/2023 , 22:54:10,0,0
2067,17/08/2023 , 23:09:10,0,0
2068,17/08/2023 , 23:24:10,0,0
2069,17/08/2023 , 23:39:10,0,0
2070,17/08/2023 , 23:54:10,0,0
2071,18/08/2023 , 00:09:10,0,0
2072,18/08/2023 , 00:24:10,0,0
2073,18/08/2023 , 00:39:10,0,0
2074,18/08/2023 , 00:54:10,0,0
2075,18/08/2023 , 01:09:10,0,0
2076,18/08/2023 , 01:24:10,0,0
2077,18/08/2023 , 01:39:10,0,0
2078,18/08/2023 , 01:54:10,0,0
2079,18/08/2023 , 02:09:10,0,0
2080,18/08/2023 , 02:24:10,0,0
2081,18/08/2023 , 02:39:10,0,0
2082,18/08/2023 , 02:54:10,0,0
2083,18/08/2023 , 03:09:10,0,0
2084,18/08/2023 , 03:24:10,0,0
2085,18/08/2023 , 03:39:10,0,0
2086,18/08/2023 , 03:54:10,0,0
2087,18/08/2023 , 04:09:10,0,0
2088,18/08/2023 , 04:24:10,0,0
2089,18/08/2023 , 04:39:10,0,0
2090,18/08/2023 , 04:54:10,0,0
2091,18/08/2023 , 05:09:10,0,0
2092,18/08/2023 , 05:24:10,0,0
2093,18/08/2023 , 05:39:10,0,0
2094,18/08/2023 , 05:54:10,0,0
2095,18/08/2023 , 06:09:10,0,0
2096,18/08/2023 , 06:24:10,0,0
2097,18/08/2023 , 06:39:10,3,2.5
2098,18/08/2023 , 06:54:10,53,43.8
2099,18/08/2023 , 07:09:10,172,142
2100,18/08/2023 , 07:24:10,369,304.6
2101,18/08/2023 , 07:39:10,627,517.6
2102,18/08/2023 , 07:54:10,839,692.6
2103,18/08/2023 , 08:09:10,1098,906.5
2104,18/08/2023 , 08:24:10,1497,1235.9
2105,18/08/2023 , 08:39:10,1729,1427.4
2106,18/08/2023 , 08:54:10,2239,1848.4
2107,18/08/2023 , 09:09:10,2684,2215.8
2108,18/08/2023 , 09:24:10,3170,2617
2109,18/08/2023 , 09:39:10,3535,2918.3
2110,18/08/2023 , 09:54:10,4042,3336.9
2111,18/08/2023 , 10:09:10,4388,3622.5
2112,18/08/2023 , 10:24:10,4755,3925.5
2113,18/08/2023 , 10:39:10,5152,4253.3
2114,18/08/2023 , 10:54:10,5842,4822.9
2115,18/08/2023 , 11:09:10,6272,5177.9
2116,18/08/2023 , 11:24:10,6828,5636.9
2117,18/08/2023 , 11:39:10,6849,5654.2
2118,18/08/2023 , 11:54:10,7636,6304
2119,18/08/2023 , 12:09:10,7838,6470.7
2120,18/08/2023 , 12:24:10,8135,6715.9
2121,18/08/2023 , 12:39:10,8452,6977.6
2122,18/08/2023 , 12:54:10,8690,7174.1
2123,18/08/2023 , 13:09:10,8901,7348.3
2124,18/08/2023 , 13:24:10,8023,6623.5
2125,18/08/2023 , 13:39:10,8955,7392.9
2126,18/08/2023 , 13:54:10,7893,6516.1
2127,18/08/2023 , 14:09:10,8966,7402
2128,18/08/2023 , 14:24:10,9079,7495.2
2129,18/08/2023 , 14:39:10,9145,7549.7
2130,18/08/2023 , 14:54:10,8705,7186.5
2131,18/08/2023 , 15:09:10,8351,6894.2
2132,18/08/2023 , 15:24:10,8005,6608.6
2133,18/08/2023 , 15:39:10,7540,6224.7
2134,18/08/2023 , 15:54:10,7087,5850.7
2135,18/08/2023 , 16:09:10,6551,5408.2
2136,18/08/2023 , 16:24:10,6127,5058.2
2137,18/08/2023 , 16:39:10,5627,4645.4
2138,18/08/2023 , 16:54:10,5089,4201.3
2139,18/08/2023 , 17:09:10,4552,3757.9
2140,18/08/2023 , 17:24:10,3996,3298.9
2141,18/08/2023 , 17:39:10,2751,2271.1
2142,18/08/2023 , 17:54:10,1924,1588.4
2143,18/08/2023 , 18:09:10,1822,1504.2
2144,18/08/2023 , 18:24:10,1584,1307.7
2145,18/08/2023 , 18:39:10,1553,1282.1
2146,18/08/2023 , 18:54:10,1184,977.5
2147,18/08/2023 , 19:09:10,850,701.7
2148,18/08/2023 , 19:24:10,566,467.3
2149,18/08/2023 , 19:39:10,330,272.4
2150,18/08/2023 , 19:54:10,147,121.4
2151,18/08/2023 , 20:09:10,37,30.5
2152,18/08/2023 , 20:24:10,1,0.8
2153,18/08/2023 , 20:39:10,0,0
2154,18/08/2023 , 20:54:10,0,0
2155,18/08/2023 , 21:09:10,0,0
2156,18/08/2023 , 21:24:10,0,0
2157,18/08/2023 , 21:39:10,0,0
2158,18/08/2023 , 21:54:10,0,0
2159,18/08/2023 , 22:09:10,0,0
2160,18/08/2023 , 22:24:10,0,0
2161,18/08/2023 , 22:39:10,0,0
2162,18/08/2023 , 22:54:10,0,0
2163,18/08/2023 , 23:09:10,0,0
2164,18/08/2023 , 23:24:10,0,0
2165,18/08/2023 , 23:39:10,0,0
2166,18/08/2023 , 23:54:10,0,0
2167,19/08/2023 , 00:09:10,0,0
2168,19/08/2023 , 00:24:10,0,0
2169,19/08/2023 , 00:39:10,0,0
2170,19/08/2023 , 00:54:10,0,0
2171,19/08/2023 , 01:09:10,0,0
2172,19/08/2023 , 01:24:10,0,0
2173,19/08/2023 , 01:39:10,0,0
2174,19/08/2023 , 01:54:10,0,0
2175,19/08/2023 , 02:09:10,0,0
2176,19/08/2023 , 02:24:10,0,0
2177,19/08/2023 , 02:39:10,0,0
2178,19/08/2023 , 02:54:10,0,0
2179,19/08/2023 , 03:09:10,0,0
2180,19/08/2023 , 03:24:10,0,0
2181,19/08/2023 , 03:39:10,0,0
2182,19/08/2023 , 03:54:10,0,0
2183,19/08/2023 , 04:09:10,0,0
2184,19/08/2023 , 04:24:10,0,0
2185,19/08/2023 , 04:39:10,0,0
2186,19/08/2023 , 04:54:10,0,0
2187,19/08/2023 , 05:09:10,0,0
2188,19/08/2023 , 05:24:10,0,0
2189,19/08/2023 , 05:39:10,0,0
2190,19/08/2023 , 05:54:10,0,0
2191,19/08/2023 , 06:09:10,0,0
2192,19/08/2023 , 06:24:10,0,0
2193,19/08/2023 , 06:39:10,1,0.8
2194,19/08/2023 , 06:54:10,52,42.9
2195,19/08/2023 , 07:09:10,167,137.9
2196,19/08/2023 , 07:24:10,346,285.6
2197,19/08/2023 , 07:39:10,595,491.2
2198,19/08/2023 , 07:54:10,892,736.4
2199,19/08/2023 , 08:09:10,1251,1032.8
2200,19/08/2023 , 08:24:10,1513,1249.1
2201,19/08/2023 , 08:39:10,1863,1538
2202,19/08/2023 , 08:54:10,2230,1841
2203,19/08/2023 , 09:09:10,2426,2002.8
2204,19/08/2023 , 09:24:10,2237,1846.8
2205,19/08/2023 , 09:39:10,3083,2545.2
2206,19/08/2023 , 09:54:10,2709,2236.4
2207,19/08/2023 , 10:09:10,4698,3878.5
2208,19/08/2023 , 10:24:10,4954,4089.8
2209,19/08/2023 , 10:39:10,5416,4471.2
2210,19/08/2023 , 10:54:10,5885,4858.4
2211,19/08/2023 , 11:09:10,6327,5223.3
2212,19/08/2023 , 11:24:10,6546,5404.1
2213,19/08/2023 , 11:39:10,7380,6092.6
2214,19/08/2023 , 11:54:10,7751,6398.9
2215,19/08/2023 , 12:09:10,8158,6734.9
2216,19/08/2023 , 12:24:10,8532,7043.7
2217,19/08/2023 , 12:39:10,7979,6587.1
2218,19/08/2023 , 12:54:10,8949,7387.9
2219,19/08/2023 , 13:09:10,9284,7664.5
2220,19/08/2023 , 13:24:10,9479,7825.5
2221,19/08/2023 , 13:39:10,9619,7941
2222,19/08/2023 , 13:54:10,9638,7956.7
2223,19/08/2023 , 14:09:10,9560,7892.3
2224,19/08/2023 , 14:24:10,9407,7766
2225,19/08/2023 , 14:39:10,9167,7567.9
2226,19/08/2023 , 14:54:10,8938,7378.8
2227,19/08/2023 , 15:09:10,8611,7108.9
2228,19/08/2023 , 15:24:10,8277,6833.1
2229,19/08/2023 , 15:39:10,7892,6515.3
2230,19/08/2023 , 15:54:10,7458,6157
2231,19/08/2023 , 16:09:10,6997,5776.4
2232,19/08/2023 , 16:24:10,6458,5331.5
2233,19/08/2023 , 16:39:10,5889,4861.7
2234,19/08/2023 , 16:54:10,5338,4406.8
2235,19/08/2023 , 17:09:10,4796,3959.4
2236,19/08/2023 , 17:24:10,3841,3171
2237,19/08/2023 , 17:39:10,3638,3003.4
2238,19/08/2023 , 17:54:10,3071,2535.3
2239,19/08/2023 , 18:09:10,2544,2100.2
2240,19/08/2023 , 18:24:10,1996,1647.8
2241,19/08/2023 , 18:39:10,1364,1126.1
2242,19/08/2023 , 18:54:10,1190,982.4
2243,19/08/2023 , 19:09:10,855,705.9
2244,19/08/2023 , 19:24:10,558,460.7
2245,19/08/2023 , 19:39:10,315,260.1
2246,19/08/2023 , 19:54:10,118,97.4
2247,19/08/2023 , 20:09:10,29,23.9
2248,19/08/2023 , 20:24:10,0,0
2249,19/08/2023 , 20:39:10,0,0
2250,19/08/2023 , 20:54:10,0,0
2251,19/08/2023 , 21:09:10,0,0
2252,19/08/2023 , 21:24:10,0,0
2253,19/08/2023 , 21:39:10,0,0
2254,19/08/2023 , 21:54:10,0,0
2255,19/08/2023 , 22:09:10,0,0
2256,19/08/2023 , 22:24:10,0,0
2257,19/08/2023 , 22:39:10,0,0
2258,19/08/2023 , 22:54:10,0,0
2259,19/08/2023 , 23:09:10,0,0
2260,19/08/2023 , 23:24:10,0,0
2261,19/08/2023 , 23:39:10,0,0
2262,19/08/2023 , 23:54:10,0,0
2263,20/08/2023 , 00:09:10,0,0
2264,20/08/2023 , 00:24:10,0,0
2265,20/08/2023 , 00:39:10,0,0
2266,20/08/2023 , 00:54:10,0,0
2267,20/08/2023 , 01:09:10,0,0
2268,20/08/2023 , 01:24:10,0,0
2269,20/08/2023 , 01:39:10,0,0
2270,20/08/2023 , 01:54:10,0,0
2271,20/08/2023 , 02:09:10,0,0
2272,20/08/2023 , 02:24:10,0,0
2273,20/08/2023 , 02:39:10,0,0
2274,20/08/2023 , 02:54:10,0,0
2275,20/08/2023 , 03:09:10,0,0
2276,20/08/2023 , 03:24:10,0,0
2277,20/08/2023 , 03:39:10,0,0
2278,20/08/2023 , 03:54:10,0,0
2279,20/08/2023 , 04:09:10,0,0
2280,20/08/2023 , 04:24:10,0,0
2281,20/08/2023 , 04:39:10,0,0
2282,20/08/2023 , 04:54:10,0,0
2283,20/08/2023 , 05:09:10,0,0
2284,20/08/2023 , 05:24:10,0,0
2285,20/08/2023 , 05:39:10,0,0
2286,20/08/2023 , 05:54:10,0,0
2287,20/08/2023 , 06:09:10,0,0
2288,20/08/2023 , 06:24:10,0,0
2289,20/08/2023 , 06:39:10,3,2.5
2290,20/08/2023 , 06:54:10,53,43.8
2291,20/08/2023 , 07:09:10,202,166.8
2292,20/08/2023 , 07:24:10,424,350
2293,20/08/2023 , 07:39:10,621,512.7
2294,20/08/2023 , 07:54:10,749,618.3
2295,20/08/2023 , 08:09:10,1095,904
2296,20/08/2023 , 08:24:10,1927,1590.8
2297,20/08/2023 , 08:39:10,2310,1907
2298,20/08/2023 , 08:54:10,2521,2081.2
2299,20/08/2023 , 09:09:10,2948,2433.7
2300,20/08/2023 , 09:24:10,3411,2816
2301,20/08/2023 , 09:39:10,3817,3151.2
2302,20/08/2023 , 09:54:10,4240,3500.4
2303,20/08/2023 , 10:09:10,4545,3752.2
2304,20/08/2023 , 10:24:10,5240,4325.9
2305,20/08/2023 , 10:39:10,5647,4661.9
2306,20/08/2023 , 10:54:10,6022,4971.5
2307,20/08/2023 , 11:09:10,6426,5305
2308,20/08/2023 , 11:24:10,6841,5647.6
2309,20/08/2023 , 11:39:10,7225,5964.7
2310,20/08/2023 , 11:54:10,7590,6266
2311,20/08/2023 , 12:09:10,7961,6572.3
2312,20/08/2023 , 12:24:10,8176,6749.8
2313,20/08/2023 , 12:39:10,8420,6951.2
2314,20/08/2023 , 12:54:10,8788,7255
2315,20/08/2023 , 13:09:10,8859,7313.6
2316,20/08/2023 , 13:24:10,9028,7453.1
2317,20/08/2023 , 13:39:10,9076,7492.8
2318,20/08/2023 , 13:54:10,9080,7496.1
2319,20/08/2023 , 14:09:10,8972,7406.9
2320,20/08/2023 , 14:24:10,8877,7328.5
2321,20/08/2023 , 14:39:10,8674,7160.9
2322,20/08/2023 , 14:54:10,8412,6944.6
2323,20/08/2023 , 15:09:10,8134,6715.1
2324,20/08/2023 , 15:24:10,7843,6474.8
2325,20/08/2023 , 15:39:10,7328,6049.7
2326,20/08/2023 , 15:54:10,6892,5689.7
2327,20/08/2023 , 16:09:10,6421,5300.9
2328,20/08/2023 , 16:24:10,5923,4889.8
2329,20/08/2023 , 16:39:10,5401,4458.8
2330,20/08/2023 , 16:54:10,4882,4030.4
2331,20/08/2023 , 17:09:10,4350,3591.2
2332,20/08/2023 , 17:24:10,3701,3055.4
2333,20/08/2023 , 17:39:10,3322,2742.5
2334,20/08/2023 , 17:54:10,2930,2418.9
2335,20/08/2023 , 18:09:10,2466,2035.8
2336,20/08/2023 , 18:24:10,1996,1647.8
2337,20/08/2023 , 18:39:10,1613,1331.6
2338,20/08/2023 , 18:54:10,1208,997.3
2339,20/08/2023 , 19:09:10,918,757.9
2340,20/08/2023 , 19:24:10,625,516
2341,20/08/2023 , 19:39:10,378,312.1
2342,20/08/2023 , 19:54:10,170,140.3
2343,20/08/2023 , 20:09:10,27,22.3
2344,20/08/2023 , 20:24:10,1,0.8
2345,20/08/2023 , 20:39:10,0,0
2346,20/08/2023 , 20:54:10,0,0
