Site Name ,PAR SENSOR
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15686


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

605,03/06/2023 , 09:50:00,2448,2627.75
606,03/06/2023 , 10:00:00,2603,2794.13
607,03/06/2023 , 10:10:00,2741,2942.26
608,03/06/2023 , 10:20:00,2315,2484.98
609,03/06/2023 , 10:30:00,2477,2658.88
610,03/06/2023 , 10:40:00,3310,3553.04
611,03/06/2023 , 10:50:00,3594,3857.9
612,03/06/2023 , 11:00:00,4332,4650.08
613,03/06/2023 , 11:10:00,2600,2790.91
614,03/06/2023 , 11:20:00,3453,3706.54
615,03/06/2023 , 11:30:00,3396,3645.36
616,03/06/2023 , 11:40:00,3013,3234.23
617,03/06/2023 , 11:50:00,3624,3890.1
618,03/06/2023 , 12:00:00,3903,4189.58
619,03/06/2023 , 12:10:00,4784,5135.27
620,03/06/2023 , 12:20:00,5323,5713.85
621,03/06/2023 , 12:30:00,5373,5767.52
622,03/06/2023 , 12:40:00,4899,5258.72
623,03/06/2023 , 12:50:00,4001,4294.78
624,03/06/2023 , 13:00:00,4181,4488
625,03/06/2023 , 13:10:00,4446,4772.45
626,03/06/2023 , 13:20:00,4262,4574.94
627,03/06/2023 , 13:30:00,3642,3909.42
628,03/06/2023 , 13:40:00,2925,3139.77
629,03/06/2023 , 13:50:00,5010,5377.87
630,03/06/2023 , 14:00:00,5320,5710.63
631,03/06/2023 , 14:10:00,3221,3457.51
632,03/06/2023 , 14:20:00,4765,5114.88
633,03/06/2023 , 14:30:00,5231,5615.09
634,03/06/2023 , 14:40:00,3927,4215.35
635,03/06/2023 , 14:50:00,3649,3916.93
636,03/06/2023 , 15:00:00,4275,4588.9
637,03/06/2023 , 15:10:00,4159,4464.38
638,03/06/2023 , 15:20:00,3796,4074.73
639,03/06/2023 , 15:30:00,3641,3908.35
640,03/06/2023 , 15:40:00,3279,3519.77
641,03/06/2023 , 15:50:00,3414,3664.68
642,03/06/2023 , 16:00:00,3231,3468.24
643,03/06/2023 , 16:10:00,2370,2544.02
644,03/06/2023 , 16:20:00,2774,2977.69
645,03/06/2023 , 16:30:00,2483,2665.32
646,03/06/2023 , 16:40:00,2361,2534.36
647,03/06/2023 , 16:50:00,1856,1992.28
648,03/06/2023 , 17:00:00,1813,1946.12
649,03/06/2023 , 17:10:00,1660,1781.89
650,03/06/2023 , 17:20:00,1427,1531.78
651,03/06/2023 , 17:30:00,1430,1535
652,03/06/2023 , 17:40:00,1295,1390.09
653,03/06/2023 , 17:50:00,1247,1338.56
654,03/06/2023 , 18:00:00,1106,1187.21
655,03/06/2023 , 18:10:00,957,1027.27
656,03/06/2023 , 18:20:00,940,1009.02
657,03/06/2023 , 18:30:00,600,644.06
658,03/06/2023 , 18:40:00,576,618.29
659,03/06/2023 , 18:50:00,612,656.94
660,03/06/2023 , 19:00:00,486,521.69
661,03/06/2023 , 19:10:00,352,377.85
662,03/06/2023 , 19:20:00,294,315.59
663,03/06/2023 , 19:30:00,220,236.15
664,03/06/2023 , 19:40:00,149,159.94
665,03/06/2023 , 19:50:00,99,106.27
666,03/06/2023 , 20:00:00,68,72.99
667,03/06/2023 , 20:10:00,34,36.5
668,03/06/2023 , 20:20:00,21,22.54
669,03/06/2023 , 20:30:00,7,7.51
670,03/06/2023 , 20:40:00,1,1.07
671,03/06/2023 , 20:50:00,0,0
672,03/06/2023 , 21:00:00,0,0
673,03/06/2023 , 21:10:00,0,0
674,03/06/2023 , 21:20:00,0,0
675,03/06/2023 , 21:30:00,0,0
676,03/06/2023 , 21:40:00,0,0
677,03/06/2023 , 21:50:00,0,0
678,03/06/2023 , 22:00:00,0,0
679,03/06/2023 , 22:10:00,0,0
680,03/06/2023 , 22:20:00,0,0
681,03/06/2023 , 22:30:00,0,0
682,03/06/2023 , 22:40:00,0,0
683,03/06/2023 , 22:50:00,0,0
684,03/06/2023 , 23:00:00,0,0
685,03/06/2023 , 23:10:00,0,0
686,03/06/2023 , 23:20:00,0,0
687,03/06/2023 , 23:30:00,0,0
688,03/06/2023 , 23:40:00,0,0
689,03/06/2023 , 23:50:00,0,0
690,03/06/2023 , 24:00:00,0,0
691,04/06/2023 , 00:10:00,0,0
692,04/06/2023 , 00:20:00,0,0
693,04/06/2023 , 00:30:00,0,0
694,04/06/2023 , 00:40:00,0,0
695,04/06/2023 , 00:50:00,0,0
696,04/06/2023 , 01:00:00,0,0
697,04/06/2023 , 01:10:00,0,0
698,04/06/2023 , 01:20:00,0,0
699,04/06/2023 , 01:30:00,0,0
700,04/06/2023 , 01:40:00,0,0
701,04/06/2023 , 01:50:00,0,0
702,04/06/2023 , 02:00:00,0,0
703,04/06/2023 , 02:10:00,0,0
704,04/06/2023 , 02:20:00,0,0
705,04/06/2023 , 02:30:00,0,0
706,04/06/2023 , 02:40:00,0,0
707,04/06/2023 , 02:50:00,0,0
708,04/06/2023 , 03:00:00,0,0
709,04/06/2023 , 03:10:00,0,0
710,04/06/2023 , 03:20:00,0,0
711,04/06/2023 , 03:30:00,0,0
712,04/06/2023 , 03:40:00,0,0
713,04/06/2023 , 03:50:00,0,0
714,04/06/2023 , 04:00:00,0,0
715,04/06/2023 , 04:10:00,0,0
716,04/06/2023 , 04:20:00,0,0
717,04/06/2023 , 04:30:00,0,0
718,04/06/2023 , 04:40:00,0,0
719,04/06/2023 , 04:50:00,0,0
720,04/06/2023 , 05:00:00,0,0
721,04/06/2023 , 05:10:00,0,0
722,04/06/2023 , 05:20:00,0,0
723,04/06/2023 , 05:30:00,0,0
724,04/06/2023 , 05:40:00,0,0
725,04/06/2023 , 05:50:00,0,0
726,04/06/2023 , 06:00:00,0,0
727,04/06/2023 , 06:10:00,7,7.51
728,04/06/2023 , 06:20:00,27,28.98
729,04/06/2023 , 06:30:00,61,65.48
730,04/06/2023 , 06:40:00,89,95.53
731,04/06/2023 , 06:50:00,262,281.24
732,04/06/2023 , 07:00:00,286,307
733,04/06/2023 , 07:10:00,246,264.06
734,04/06/2023 , 07:20:00,452,485.19
735,04/06/2023 , 07:30:00,883,947.84
736,04/06/2023 , 07:40:00,1045,1121.73
737,04/06/2023 , 07:50:00,994,1066.99
738,04/06/2023 , 08:00:00,837,898.46
739,04/06/2023 , 08:10:00,973,1044.44
740,04/06/2023 , 08:20:00,1116,1197.94
741,04/06/2023 , 08:30:00,1756,1884.94
742,04/06/2023 , 08:40:00,1918,2058.83
743,04/06/2023 , 08:50:00,1847,1982.62
744,04/06/2023 , 09:00:00,1670,1792.62
745,04/06/2023 , 09:10:00,2484,2666.39
746,04/06/2023 , 09:20:00,2328,2498.94
747,04/06/2023 , 09:30:00,2895,3107.57
748,04/06/2023 , 09:40:00,3652,3920.15
749,04/06/2023 , 09:50:00,4469,4797.14
750,04/06/2023 , 10:00:00,4245,4556.7
751,04/06/2023 , 10:10:00,5078,5450.86
752,04/06/2023 , 10:20:00,3864,4147.72
753,04/06/2023 , 10:30:00,5310,5699.9
754,04/06/2023 , 10:40:00,6565,7047.05
755,04/06/2023 , 10:50:00,6676,7166.2
756,04/06/2023 , 11:00:00,7179,7706.13
757,04/06/2023 , 11:10:00,6848,7350.83
758,04/06/2023 , 11:20:00,8019,8607.81
759,04/06/2023 , 11:30:00,7756,8325.5
760,04/06/2023 , 11:40:00,7944,8527.3
761,04/06/2023 , 11:50:00,8415,9032.88
762,04/06/2023 , 12:00:00,8010,8598.15
763,04/06/2023 , 12:10:00,8925,9580.33
764,04/06/2023 , 12:20:00,9123,9792.87
765,04/06/2023 , 12:30:00,9502,10199.7
766,04/06/2023 , 12:40:00,9172,9845.47
767,04/06/2023 , 12:50:00,9591,10295.23
768,04/06/2023 , 13:00:00,9725,10439.07
769,04/06/2023 , 13:10:00,9793,10512.07
770,04/06/2023 , 13:20:00,9909,10636.58
771,04/06/2023 , 13:30:00,9856,10579.69
772,04/06/2023 , 13:40:00,9632,10339.24
773,04/06/2023 , 13:50:00,10068,10807.26
774,04/06/2023 , 14:00:00,10029,10765.4
775,04/06/2023 , 14:10:00,9990,10723.53
776,04/06/2023 , 14:20:00,9910,10637.66
777,04/06/2023 , 14:30:00,9745,10460.54
778,04/06/2023 , 14:40:00,9628,10334.95
779,04/06/2023 , 14:50:00,9480,10176.08
780,04/06/2023 , 15:00:00,9280,9961.4
781,04/06/2023 , 15:10:00,9266,9946.37
782,04/06/2023 , 15:20:00,8765,9408.58
783,04/06/2023 , 15:30:00,8640,9274.41
784,04/06/2023 , 15:40:00,8163,8762.38
785,04/06/2023 , 15:50:00,7984,8570.24
786,04/06/2023 , 16:00:00,7877,8455.38
787,04/06/2023 , 16:10:00,7422,7966.97
788,04/06/2023 , 16:20:00,7097,7618.11
789,04/06/2023 , 16:30:00,6889,7394.84
790,04/06/2023 , 16:40:00,6335,6800.16
791,04/06/2023 , 16:50:00,5595,6005.82
792,04/06/2023 , 17:00:00,5797,6222.65
793,04/06/2023 , 17:10:00,5237,5621.53
794,04/06/2023 , 17:20:00,5123,5499.16
795,04/06/2023 , 17:30:00,2515,2699.67
796,04/06/2023 , 17:40:00,1971,2115.72
797,04/06/2023 , 17:50:00,2670,2866.05
798,04/06/2023 , 18:00:00,3429,3680.78
799,04/06/2023 , 18:10:00,2906,3119.38
800,04/06/2023 , 18:20:00,2807,3013.11
801,04/06/2023 , 18:30:00,2419,2596.62
802,04/06/2023 , 18:40:00,2078,2230.58
803,04/06/2023 , 18:50:00,1825,1959
804,04/06/2023 , 19:00:00,1443,1548.95
805,04/06/2023 , 19:10:00,1258,1350.37
806,04/06/2023 , 19:20:00,962,1032.64
807,04/06/2023 , 19:30:00,768,824.39
808,04/06/2023 , 19:40:00,590,633.32
809,04/06/2023 , 19:50:00,430,461.57
810,04/06/2023 , 20:00:00,285,305.93
811,04/06/2023 , 20:10:00,162,173.9
812,04/06/2023 , 20:20:00,81,86.95
813,04/06/2023 , 20:30:00,29,31.13
814,04/06/2023 , 20:40:00,6,6.44
815,04/06/2023 , 20:50:00,0,0
816,04/06/2023 , 21:00:00,0,0
817,04/06/2023 , 21:10:00,0,0
818,04/06/2023 , 21:20:00,0,0
819,04/06/2023 , 21:30:00,0,0
820,04/06/2023 , 21:40:00,0,0
821,04/06/2023 , 21:50:00,0,0
822,04/06/2023 , 22:00:00,0,0
823,04/06/2023 , 22:10:00,0,0
824,04/06/2023 , 22:20:00,0,0
825,04/06/2023 , 22:30:00,0,0
826,04/06/2023 , 22:40:00,0,0
827,04/06/2023 , 22:50:00,0,0
828,04/06/2023 , 23:00:00,0,0
829,04/06/2023 , 23:10:00,0,0
830,04/06/2023 , 23:20:00,0,0
831,04/06/2023 , 23:30:00,0,0
832,04/06/2023 , 23:40:00,0,0
833,04/06/2023 , 23:50:00,0,0
834,04/06/2023 , 24:00:00,0,0
835,05/06/2023 , 00:10:00,0,0
836,05/06/2023 , 00:20:00,0,0
837,05/06/2023 , 00:30:00,0,0
838,05/06/2023 , 00:40:00,0,0
839,05/06/2023 , 00:50:00,0,0
840,05/06/2023 , 01:00:00,0,0
841,05/06/2023 , 01:10:00,0,0
842,05/06/2023 , 01:20:00,0,0
843,05/06/2023 , 01:30:00,0,0
844,05/06/2023 , 01:40:00,0,0
845,05/06/2023 , 01:50:00,0,0
846,05/06/2023 , 02:00:00,0,0
847,05/06/2023 , 02:10:00,0,0
848,05/06/2023 , 02:20:00,0,0
849,05/06/2023 , 02:30:00,0,0
850,05/06/2023 , 02:40:00,0,0
851,05/06/2023 , 02:50:00,0,0
852,05/06/2023 , 03:00:00,0,0
853,05/06/2023 , 03:10:00,0,0
854,05/06/2023 , 03:20:00,0,0
855,05/06/2023 , 03:30:00,0,0
856,05/06/2023 , 03:40:00,0,0
857,05/06/2023 , 03:50:00,0,0
858,05/06/2023 , 04:00:00,0,0
859,05/06/2023 , 04:10:00,0,0
860,05/06/2023 , 04:20:00,0,0
861,05/06/2023 , 04:30:00,0,0
862,05/06/2023 , 04:40:00,0,0
863,05/06/2023 , 04:50:00,0,0
864,05/06/2023 , 05:00:00,0,0
865,05/06/2023 , 05:10:00,0,0
866,05/06/2023 , 05:20:00,0,0
867,05/06/2023 , 05:30:00,0,0
868,05/06/2023 , 05:40:00,0,0
869,05/06/2023 , 05:50:00,0,0
870,05/06/2023 , 06:00:00,0,0
871,05/06/2023 , 06:10:00,6,6.44
872,05/06/2023 , 06:20:00,22,23.62
873,05/06/2023 , 06:30:00,46,49.38
874,05/06/2023 , 06:40:00,78,83.73
875,05/06/2023 , 06:50:00,99,106.27
876,05/06/2023 , 07:00:00,152,163.16
877,05/06/2023 , 07:10:00,199,213.61
878,05/06/2023 , 07:20:00,213,228.64
879,05/06/2023 , 07:30:00,310,332.76
880,05/06/2023 , 07:40:00,482,517.39
881,05/06/2023 , 07:50:00,439,471.23
882,05/06/2023 , 08:00:00,445,477.67
883,05/06/2023 , 08:10:00,425,456.21
884,05/06/2023 , 08:20:00,263,282.31
885,05/06/2023 , 08:30:00,315,338.13
886,05/06/2023 , 08:40:00,208,223.27
887,05/06/2023 , 08:50:00,139,149.21
888,05/06/2023 , 09:00:00,167,179.26
889,05/06/2023 , 09:10:00,147,157.79
890,05/06/2023 , 09:20:00,145,155.65
891,05/06/2023 , 09:30:00,149,159.94
892,05/06/2023 , 09:40:00,111,119.15
893,05/06/2023 , 09:50:00,242,259.77
894,05/06/2023 , 10:00:00,888,953.2
895,05/06/2023 , 10:10:00,1444,1550.03
896,05/06/2023 , 10:20:00,1029,1104.56
897,05/06/2023 , 10:30:00,1157,1241.95
898,05/06/2023 , 10:40:00,1881,2019.12
899,05/06/2023 , 10:50:00,2503,2686.79
900,05/06/2023 , 11:00:00,2559,2746.9
901,05/06/2023 , 11:10:00,2195,2356.17
902,05/06/2023 , 11:20:00,2577,2766.22
903,05/06/2023 , 11:30:00,3388,3636.77
904,05/06/2023 , 11:40:00,3498,3754.85
905,05/06/2023 , 11:50:00,3802,4081.17
906,05/06/2023 , 12:00:00,4366,4686.58
907,05/06/2023 , 12:10:00,5934,6369.71
908,05/06/2023 , 12:20:00,3732,4006.03
909,05/06/2023 , 12:30:00,3061,3285.76
910,05/06/2023 , 12:40:00,3382,3630.33
911,05/06/2023 , 12:50:00,2976,3194.52
912,05/06/2023 , 13:00:00,5715,6134.63
913,05/06/2023 , 13:10:00,5537,5943.56
914,05/06/2023 , 13:20:00,7565,8120.47
915,05/06/2023 , 13:30:00,8127,8723.74
916,05/06/2023 , 13:40:00,9755,10471.28
917,05/06/2023 , 13:50:00,9858,10581.84
918,05/06/2023 , 14:00:00,9884,10609.75
919,05/06/2023 , 14:10:00,10307,11063.81
920,05/06/2023 , 14:20:00,5734,6155.03
921,05/06/2023 , 14:30:00,7520,8072.17
922,05/06/2023 , 14:40:00,7216,7745.85
923,05/06/2023 , 14:50:00,8316,8926.62
924,05/06/2023 , 15:00:00,8008,8596
925,05/06/2023 , 15:10:00,7599,8156.97
926,05/06/2023 , 15:20:00,8533,9159.55
927,05/06/2023 , 15:30:00,8881,9533.1
928,05/06/2023 , 15:40:00,8185,8786
929,05/06/2023 , 15:50:00,6579,7062.07
930,05/06/2023 , 16:00:00,5204,5586.11
931,05/06/2023 , 16:10:00,5477,5879.16
932,05/06/2023 , 16:20:00,5518,5923.17
933,05/06/2023 , 16:30:00,4087,4387.09
934,05/06/2023 , 16:40:00,6078,6524.29
935,05/06/2023 , 16:50:00,3758,4033.94
936,05/06/2023 , 17:00:00,3944,4233.59
937,05/06/2023 , 17:10:00,2684,2881.08
938,05/06/2023 , 17:20:00,2243,2407.7
939,05/06/2023 , 17:30:00,1771,1901.04
940,05/06/2023 , 17:40:00,1792,1923.58
941,05/06/2023 , 17:50:00,1910,2050.24
942,05/06/2023 , 18:00:00,1585,1701.38
943,05/06/2023 , 18:10:00,1670,1792.62
944,05/06/2023 , 18:20:00,1438,1543.59
945,05/06/2023 , 18:30:00,941,1010.09
946,05/06/2023 , 18:40:00,1353,1452.35
947,05/06/2023 , 18:50:00,906,972.52
948,05/06/2023 , 19:00:00,781,838.35
949,05/06/2023 , 19:10:00,1132,1215.12
950,05/06/2023 , 19:20:00,1026,1101.34
951,05/06/2023 , 19:30:00,795,853.37
952,05/06/2023 , 19:40:00,824,884.5
953,05/06/2023 , 19:50:00,544,583.94
954,05/06/2023 , 20:00:00,264,283.38
955,05/06/2023 , 20:10:00,151,162.09
956,05/06/2023 , 20:20:00,58,62.26
957,05/06/2023 , 20:30:00,23,24.69
958,05/06/2023 , 20:40:00,4,4.29
959,05/06/2023 , 20:50:00,0,0
960,05/06/2023 , 21:00:00,0,0
961,05/06/2023 , 21:10:00,0,0
962,05/06/2023 , 21:20:00,0,0
963,05/06/2023 , 21:30:00,0,0
964,05/06/2023 , 21:40:00,0,0
965,05/06/2023 , 21:50:00,0,0
966,05/06/2023 , 22:00:00,0,0
967,05/06/2023 , 22:10:00,0,0
968,05/06/2023 , 22:20:00,0,0
969,05/06/2023 , 22:30:00,0,0
970,05/06/2023 , 22:40:00,0,0
971,05/06/2023 , 22:50:00,0,0
972,05/06/2023 , 23:00:00,0,0
973,05/06/2023 , 23:10:00,0,0
974,05/06/2023 , 23:20:00,0,0
975,05/06/2023 , 23:30:00,0,0
976,05/06/2023 , 23:40:00,0,0
977,05/06/2023 , 23:50:00,0,0
978,05/06/2023 , 24:00:00,0,0
979,06/06/2023 , 00:10:00,0,0
980,06/06/2023 , 00:20:00,0,0
981,06/06/2023 , 00:30:00,0,0
982,06/06/2023 , 00:40:00,0,0
983,06/06/2023 , 00:50:00,0,0
984,06/06/2023 , 01:00:00,0,0
985,06/06/2023 , 01:10:00,0,0
986,06/06/2023 , 01:20:00,0,0
987,06/06/2023 , 01:30:00,0,0
988,06/06/2023 , 01:40:00,0,0
989,06/06/2023 , 01:50:00,0,0
990,06/06/2023 , 02:00:00,0,0
991,06/06/2023 , 02:10:00,0,0
992,06/06/2023 , 02:20:00,0,0
993,06/06/2023 , 02:30:00,0,0
994,06/06/2023 , 02:40:00,0,0
995,06/06/2023 , 02:50:00,0,0
996,06/06/2023 , 03:00:00,0,0
997,06/06/2023 , 03:10:00,0,0
998,06/06/2023 , 03:20:00,0,0
999,06/06/2023 , 03:30:00,0,0
1000,06/06/2023 , 03:40:00,0,0
1001,06/06/2023 , 03:50:00,0,0
1002,06/06/2023 , 04:00:00,0,0
1003,06/06/2023 , 04:10:00,0,0
1004,06/06/2023 , 04:20:00,0,0
1005,06/06/2023 , 04:30:00,0,0
1006,06/06/2023 , 04:40:00,0,0
1007,06/06/2023 , 04:50:00,0,0
1008,06/06/2023 , 05:00:00,0,0
1009,06/06/2023 , 05:10:00,0,0
1010,06/06/2023 , 05:20:00,0,0
1011,06/06/2023 , 05:30:00,0,0
1012,06/06/2023 , 05:40:00,0,0
1013,06/06/2023 , 05:50:00,0,0
1014,06/06/2023 , 06:00:00,1,1.07
1015,06/06/2023 , 06:10:00,12,12.88
1016,06/06/2023 , 06:20:00,38,40.79
1017,06/06/2023 , 06:30:00,78,83.73
1018,06/06/2023 , 06:40:00,117,125.59
1019,06/06/2023 , 06:50:00,140,150.28
1020,06/06/2023 , 07:00:00,262,281.24
1021,06/06/2023 , 07:10:00,283,303.78
1022,06/06/2023 , 07:20:00,265,284.46
1023,06/06/2023 , 07:30:00,416,446.55
1024,06/06/2023 , 07:40:00,432,463.72
1025,06/06/2023 , 07:50:00,1083,1162.52
1026,06/06/2023 , 08:00:00,1028,1103.48
1027,06/06/2023 , 08:10:00,446,478.75
1028,06/06/2023 , 08:20:00,460,493.78
1029,06/06/2023 , 08:30:00,760,815.8
1030,06/06/2023 , 08:40:00,734,787.9
1031,06/06/2023 , 08:50:00,1240,1331.05
1032,06/06/2023 , 09:00:00,1613,1731.44
1033,06/06/2023 , 09:10:00,1337,1435.17
1034,06/06/2023 , 09:20:00,1343,1441.61
1035,06/06/2023 , 09:30:00,1411,1514.6
1036,06/06/2023 , 09:40:00,1735,1862.4
1037,06/06/2023 , 09:50:00,1750,1878.5
1038,06/06/2023 , 10:00:00,2388,2563.34
1039,06/06/2023 , 10:10:00,3105,3332.99
1040,06/06/2023 , 10:20:00,3384,3632.48
1041,06/06/2023 , 10:30:00,3715,3987.78
1042,06/06/2023 , 10:40:00,3280,3520.84
1043,06/06/2023 , 10:50:00,4646,4987.14
1044,06/06/2023 , 11:00:00,6819,7319.7
1045,06/06/2023 , 11:10:00,5910,6343.95
1046,06/06/2023 , 11:20:00,7449,7995.95
1047,06/06/2023 , 11:30:00,7034,7550.48
1048,06/06/2023 , 11:40:00,8158,8757.01
1049,06/06/2023 , 11:50:00,7709,8275.05
1050,06/06/2023 , 12:00:00,8482,9104.8
1051,06/06/2023 , 12:10:00,7780,8351.26
1052,06/06/2023 , 12:20:00,8659,9294.8
1053,06/06/2023 , 12:30:00,6473,6948.29
1054,06/06/2023 , 12:40:00,9370,10058.01
1055,06/06/2023 , 12:50:00,9117,9786.43
1056,06/06/2023 , 13:00:00,9197,9872.3
1057,06/06/2023 , 13:10:00,9235,9913.09
1058,06/06/2023 , 13:20:00,9302,9985.01
1059,06/06/2023 , 13:30:00,9401,10091.28
1060,06/06/2023 , 13:40:00,8302,8911.59
1061,06/06/2023 , 13:50:00,9299,9981.79
1062,06/06/2023 , 14:00:00,9241,9919.53
1063,06/06/2023 , 14:10:00,9205,9880.89
1064,06/06/2023 , 14:20:00,8664,9300.17
1065,06/06/2023 , 14:30:00,8174,8774.19
1066,06/06/2023 , 14:40:00,9109,9777.84
1067,06/06/2023 , 14:50:00,5531,5937.12
1068,06/06/2023 , 15:00:00,6096,6543.61
1069,06/06/2023 , 15:10:00,7940,8523.01
1070,06/06/2023 , 15:20:00,8037,8627.13
1071,06/06/2023 , 15:30:00,7895,8474.7
1072,06/06/2023 , 15:40:00,7905,8485.44
1073,06/06/2023 , 15:50:00,7130,7653.53
1074,06/06/2023 , 16:00:00,7175,7701.84
1075,06/06/2023 , 16:10:00,7237,7768.39
1076,06/06/2023 , 16:20:00,6998,7511.84
1077,06/06/2023 , 16:30:00,6484,6960.1
1078,06/06/2023 , 16:40:00,3602,3866.48
1079,06/06/2023 , 16:50:00,6171,6624.12
1080,06/06/2023 , 17:00:00,3909,4196.02
1081,06/06/2023 , 17:10:00,4904,5264.08
1082,06/06/2023 , 17:20:00,4953,5316.68
1083,06/06/2023 , 17:30:00,3267,3506.88
1084,06/06/2023 , 17:40:00,4061,4359.19
1085,06/06/2023 , 17:50:00,2933,3148.36
1086,06/06/2023 , 18:00:00,2327,2497.86
1087,06/06/2023 , 18:10:00,2293,2461.37
1088,06/06/2023 , 18:20:00,1454,1560.76
1089,06/06/2023 , 18:30:00,1602,1719.63
1090,06/06/2023 , 18:40:00,1447,1553.25
1091,06/06/2023 , 18:50:00,1395,1497.43
1092,06/06/2023 , 19:00:00,714,766.43
1093,06/06/2023 , 19:10:00,530,568.92
1094,06/06/2023 , 19:20:00,285,305.93
1095,06/06/2023 , 19:30:00,446,478.75
1096,06/06/2023 , 19:40:00,349,374.63
1097,06/06/2023 , 19:50:00,268,287.68
1098,06/06/2023 , 20:00:00,181,194.29
1099,06/06/2023 , 20:10:00,108,115.93
1100,06/06/2023 , 20:20:00,55,59.04
1101,06/06/2023 , 20:30:00,21,22.54
1102,06/06/2023 , 20:40:00,4,4.29
1103,06/06/2023 , 20:50:00,0,0
1104,06/06/2023 , 21:00:00,0,0
1105,06/06/2023 , 21:10:00,0,0
1106,06/06/2023 , 21:20:00,0,0
1107,06/06/2023 , 21:30:00,0,0
1108,06/06/2023 , 21:40:00,0,0
1109,06/06/2023 , 21:50:00,0,0
1110,06/06/2023 , 22:00:00,0,0
1111,06/06/2023 , 22:10:00,0,0
1112,06/06/2023 , 22:20:00,0,0
1113,06/06/2023 , 22:30:00,0,0
1114,06/06/2023 , 22:40:00,0,0
1115,06/06/2023 , 22:50:00,0,0
1116,06/06/2023 , 23:00:00,0,0
1117,06/06/2023 , 23:10:00,0,0
1118,06/06/2023 , 23:20:00,0,0
1119,06/06/2023 , 23:30:00,0,0
1120,06/06/2023 , 23:40:00,0,0
1121,06/06/2023 , 23:50:00,0,0
1122,06/06/2023 , 24:00:00,0,0
1123,07/06/2023 , 00:10:00,0,0
1124,07/06/2023 , 00:20:00,0,0
1125,07/06/2023 , 00:30:00,0,0
1126,07/06/2023 , 00:40:00,0,0
1127,07/06/2023 , 00:50:00,0,0
1128,07/06/2023 , 01:00:00,0,0
1129,07/06/2023 , 01:10:00,0,0
1130,07/06/2023 , 01:20:00,0,0
1131,07/06/2023 , 01:30:00,0,0
1132,07/06/2023 , 01:40:00,0,0
1133,07/06/2023 , 01:50:00,0,0
1134,07/06/2023 , 02:00:00,0,0
1135,07/06/2023 , 02:10:00,0,0
1136,07/06/2023 , 02:20:00,0,0
1137,07/06/2023 , 02:30:00,0,0
1138,07/06/2023 , 02:40:00,0,0
1139,07/06/2023 , 02:50:00,0,0
1140,07/06/2023 , 03:00:00,0,0
1141,07/06/2023 , 03:10:00,0,0
1142,07/06/2023 , 03:20:00,0,0
1143,07/06/2023 , 03:30:00,0,0
1144,07/06/2023 , 03:40:00,0,0
1145,07/06/2023 , 03:50:00,0,0
1146,07/06/2023 , 04:00:00,0,0
1147,07/06/2023 , 04:10:00,0,0
1148,07/06/2023 , 04:20:00,0,0
1149,07/06/2023 , 04:30:00,0,0
1150,07/06/2023 , 04:40:00,0,0
1151,07/06/2023 , 04:50:00,0,0
1152,07/06/2023 , 05:00:00,0,0
1153,07/06/2023 , 05:10:00,0,0
1154,07/06/2023 , 05:20:00,0,0
1155,07/06/2023 , 05:30:00,0,0
1156,07/06/2023 , 05:40:00,0,0
1157,07/06/2023 , 05:50:00,0,0
1158,07/06/2023 , 06:00:00,1,1.07
1159,07/06/2023 , 06:10:00,14,15.03
1160,07/06/2023 , 06:20:00,46,49.38
1161,07/06/2023 , 06:30:00,108,115.93
1162,07/06/2023 , 06:40:00,199,213.61
1163,07/06/2023 , 06:50:00,308,330.62
1164,07/06/2023 , 07:00:00,412,442.25
1165,07/06/2023 , 07:10:00,518,556.03
1166,07/06/2023 , 07:20:00,626,671.97
1167,07/06/2023 , 07:30:00,847,909.19
1168,07/06/2023 , 07:40:00,1007,1080.94
1169,07/06/2023 , 07:50:00,1239,1329.98
1170,07/06/2023 , 08:00:00,1506,1616.58
1171,07/06/2023 , 08:10:00,1710,1835.56
1172,07/06/2023 , 08:20:00,2052,2202.67
1173,07/06/2023 , 08:30:00,2328,2498.94
1174,07/06/2023 , 08:40:00,2598,2788.76
1175,07/06/2023 , 08:50:00,2854,3063.56
1176,07/06/2023 , 09:00:00,3042,3265.36
1177,07/06/2023 , 09:10:00,3311,3554.12
1178,07/06/2023 , 09:20:00,3665,3934.11
1179,07/06/2023 , 09:30:00,3827,4108
1180,07/06/2023 , 09:40:00,3278,3518.69
1181,07/06/2023 , 09:50:00,3885,4170.26
1182,07/06/2023 , 10:00:00,4795,5147.08
1183,07/06/2023 , 10:10:00,4367,4687.65
1184,07/06/2023 , 10:20:00,5185,5565.72
1185,07/06/2023 , 10:30:00,5613,6025.14
1186,07/06/2023 , 10:40:00,5605,6016.56
1187,07/06/2023 , 10:50:00,6052,6496.38
1188,07/06/2023 , 11:00:00,6348,6814.11
1189,07/06/2023 , 11:10:00,6475,6950.44
1190,07/06/2023 , 11:20:00,6656,7144.73
1191,07/06/2023 , 11:30:00,7100,7621.33
1192,07/06/2023 , 11:40:00,7245,7776.98
1193,07/06/2023 , 11:50:00,7401,7944.43
1194,07/06/2023 , 12:00:00,7261,7794.15
1195,07/06/2023 , 12:10:00,7416,7960.53
1196,07/06/2023 , 12:20:00,7497,8047.48
