Site Name ,ODYLIGHT002
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15889


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1237,11/06/2023 , 12:15:00,9553,7886.6
1238,11/06/2023 , 12:30:00,9844,8126.8
1239,11/06/2023 , 12:45:00,10062,8306.8
1240,11/06/2023 , 13:00:00,10164,8391
1241,11/06/2023 , 13:15:00,10254,8465.3
1242,11/06/2023 , 13:30:00,10221,8438
1243,11/06/2023 , 13:45:00,10151,8380.2
1244,11/06/2023 , 14:00:00,10113,8348.9
1245,11/06/2023 , 14:15:00,9985,8243.2
1246,11/06/2023 , 14:30:00,9848,8130.1
1247,11/06/2023 , 14:45:00,9382,7745.4
1248,11/06/2023 , 15:00:00,9183,7581.1
1249,11/06/2023 , 15:15:00,8901,7348.3
1250,11/06/2023 , 15:30:00,8466,6989.2
1251,11/06/2023 , 15:45:00,8066,6658.9
1252,11/06/2023 , 16:00:00,7588,6264.3
1253,11/06/2023 , 16:15:00,7118,5876.3
1254,11/06/2023 , 16:30:00,6592,5442.1
1255,11/06/2023 , 16:45:00,6055,4998.8
1256,11/06/2023 , 17:00:00,5447,4496.8
1257,11/06/2023 , 17:15:00,4729,3904.1
1258,11/06/2023 , 17:30:00,4081,3369.1
1259,11/06/2023 , 17:45:00,3913,3230.4
1260,11/06/2023 , 18:00:00,3297,2721.9
1261,11/06/2023 , 18:15:00,2639,2178.6
1262,11/06/2023 , 18:30:00,2525,2084.5
1263,11/06/2023 , 18:45:00,1681,1387.8
1264,11/06/2023 , 19:00:00,1732,1429.9
1265,11/06/2023 , 19:15:00,1385,1143.4
1266,11/06/2023 , 19:30:00,1068,881.7
1267,11/06/2023 , 19:45:00,665,549
