"Plot Title: HOBO70_TPC_Repeat_Heated1_Light"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 21309774, SEN S/N: 21309774)","Intensity, Lux (LGR S/N: 21309774, SEN S/N: 21309774)"
345,09/23/23 05:10:00  PM,30.659,2755.6
346,09/23/23 05:15:00  PM,30.659,2583.4
347,09/23/23 05:20:00  PM,30.558,2325.0
348,09/23/23 05:25:00  PM,30.558,2238.9
349,09/23/23 05:30:00  PM,30.558,2066.7
350,09/23/23 05:35:00  PM,30.558,1894.5
351,09/23/23 05:40:00  PM,30.558,1808.3
352,09/23/23 05:45:00  PM,30.457,1636.1
353,09/23/23 05:50:00  PM,30.457,1550.0
354,09/23/23 05:55:00  PM,30.457,1463.9
355,09/23/23 06:00:00  PM,30.457,1377.8
356,09/23/23 06:05:00  PM,30.457,1291.7
357,09/23/23 06:10:00  PM,30.457,1173.3
358,09/23/23 06:15:00  PM,30.356,1076.4
359,09/23/23 06:20:00  PM,30.356,979.5
360,09/23/23 06:25:00  PM,30.356,925.7
361,09/23/23 06:30:00  PM,30.356,775.0
362,09/23/23 06:35:00  PM,30.255,441.3
363,09/23/23 06:40:00  PM,30.255,473.6
364,09/23/23 06:45:00  PM,30.255,344.4
365,09/23/23 06:50:00  PM,30.255,279.9
366,09/23/23 06:55:00  PM,30.154,226.0
367,09/23/23 07:00:00  PM,30.154,183.0
368,09/23/23 07:05:00  PM,30.154,129.2
369,09/23/23 07:10:00  PM,30.154,86.1
370,09/23/23 07:15:00  PM,30.054,43.1
371,09/23/23 07:20:00  PM,30.054,21.5
372,09/23/23 07:25:00  PM,30.054,0.0
373,09/23/23 07:30:00  PM,29.953,0.0
374,09/23/23 07:35:00  PM,29.953,0.0
375,09/23/23 07:40:00  PM,29.953,0.0
376,09/23/23 07:45:00  PM,29.953,0.0
377,09/23/23 07:50:00  PM,30.457,0.0
378,09/23/23 07:55:00  PM,30.457,0.0
379,09/23/23 08:00:00  PM,30.457,0.0
380,09/23/23 08:05:00  PM,30.457,0.0
381,09/23/23 08:10:00  PM,30.457,0.0
382,09/23/23 08:15:00  PM,30.356,0.0
383,09/23/23 08:20:00  PM,30.356,0.0
384,09/23/23 08:25:00  PM,30.356,0.0
385,09/23/23 08:30:00  PM,30.255,0.0
386,09/23/23 08:35:00  PM,30.255,0.0
387,09/23/23 08:40:00  PM,30.255,0.0
388,09/23/23 08:45:00  PM,30.154,0.0
389,09/23/23 08:50:00  PM,30.154,0.0
390,09/23/23 08:55:00  PM,30.154,0.0
391,09/23/23 09:00:00  PM,30.154,0.0
392,09/23/23 09:05:00  PM,30.054,0.0
393,09/23/23 09:10:00  PM,30.054,0.0
394,09/23/23 09:15:00  PM,30.054,0.0
395,09/23/23 09:20:00  PM,29.953,0.0
396,09/23/23 09:25:00  PM,29.953,0.0
397,09/23/23 09:30:00  PM,29.953,0.0
398,09/23/23 09:35:00  PM,30.255,0.0
399,09/23/23 09:40:00  PM,30.558,0.0
400,09/23/23 09:45:00  PM,30.457,0.0
401,09/23/23 09:50:00  PM,30.457,0.0
402,09/23/23 09:55:00  PM,30.457,0.0
403,09/23/23 10:00:00  PM,30.356,0.0
404,09/23/23 10:05:00  PM,30.356,0.0
405,09/23/23 10:10:00  PM,30.255,0.0
406,09/23/23 10:15:00  PM,30.255,0.0
407,09/23/23 10:20:00  PM,30.255,0.0
408,09/23/23 10:25:00  PM,30.255,0.0
409,09/23/23 10:30:00  PM,30.255,0.0
410,09/23/23 10:35:00  PM,30.659,0.0
411,09/23/23 10:40:00  PM,30.760,0.0
412,09/23/23 10:45:00  PM,30.760,0.0
413,09/23/23 10:50:00  PM,30.659,0.0
414,09/23/23 10:55:00  PM,30.659,0.0
415,09/23/23 11:00:00  PM,30.558,0.0
416,09/23/23 11:05:00  PM,30.558,0.0
417,09/23/23 11:10:00  PM,30.457,0.0
418,09/23/23 11:15:00  PM,30.457,0.0
419,09/23/23 11:20:00  PM,30.356,0.0
420,09/23/23 11:25:00  PM,30.356,10.8
421,09/23/23 11:30:00  PM,30.356,10.8
422,09/23/23 11:35:00  PM,30.659,0.0
423,09/23/23 11:40:00  PM,30.760,10.8
424,09/23/23 11:45:00  PM,30.760,10.8
425,09/23/23 11:50:00  PM,30.760,10.8
426,09/23/23 11:55:00  PM,30.659,10.8
427,09/24/23 12:00:00  AM,30.659,0.0
428,09/24/23 12:05:00  AM,30.558,0.0
429,09/24/23 12:10:00  AM,30.558,0.0
430,09/24/23 12:15:00  AM,30.457,0.0
431,09/24/23 12:20:00  AM,30.457,0.0
432,09/24/23 12:25:00  AM,30.356,0.0
433,09/24/23 12:30:00  AM,30.356,0.0
434,09/24/23 12:35:00  AM,30.255,0.0
435,09/24/23 12:40:00  AM,30.255,0.0
436,09/24/23 12:45:00  AM,30.255,0.0
437,09/24/23 12:50:00  AM,30.558,0.0
438,09/24/23 12:55:00  AM,30.760,0.0
439,09/24/23 01:00:00  AM,30.760,0.0
440,09/24/23 01:05:00  AM,30.760,0.0
441,09/24/23 01:10:00  AM,30.659,0.0
442,09/24/23 01:15:00  AM,30.659,0.0
443,09/24/23 01:20:00  AM,30.558,0.0
444,09/24/23 01:25:00  AM,30.558,0.0
445,09/24/23 01:30:00  AM,30.457,0.0
446,09/24/23 01:35:00  AM,30.457,0.0
447,09/24/23 01:40:00  AM,30.356,0.0
448,09/24/23 01:45:00  AM,30.356,0.0
449,09/24/23 01:50:00  AM,30.255,0.0
450,09/24/23 01:55:00  AM,30.255,0.0
451,09/24/23 02:00:00  AM,30.457,0.0
452,09/24/23 02:05:00  AM,30.760,0.0
453,09/24/23 02:10:00  AM,30.760,0.0
454,09/24/23 02:15:00  AM,30.760,0.0
455,09/24/23 02:20:00  AM,30.659,0.0
456,09/24/23 02:25:00  AM,30.659,0.0
457,09/24/23 02:30:00  AM,30.558,0.0
458,09/24/23 02:35:00  AM,30.558,0.0
459,09/24/23 02:40:00  AM,30.457,0.0
460,09/24/23 02:45:00  AM,30.457,0.0
461,09/24/23 02:50:00  AM,30.356,0.0
462,09/24/23 02:55:00  AM,30.356,0.0
463,09/24/23 03:00:00  AM,30.255,0.0
464,09/24/23 03:05:00  AM,30.255,0.0
465,09/24/23 03:10:00  AM,30.255,0.0
466,09/24/23 03:15:00  AM,30.760,0.0
467,09/24/23 03:20:00  AM,30.760,0.0
468,09/24/23 03:25:00  AM,30.760,0.0
469,09/24/23 03:30:00  AM,30.659,0.0
470,09/24/23 03:35:00  AM,30.659,0.0
471,09/24/23 03:40:00  AM,30.558,0.0
472,09/24/23 03:45:00  AM,30.558,0.0
473,09/24/23 03:50:00  AM,30.457,0.0
474,09/24/23 03:55:00  AM,30.457,0.0
475,09/24/23 04:00:00  AM,30.356,0.0
476,09/24/23 04:05:00  AM,30.356,0.0
477,09/24/23 04:10:00  AM,30.255,0.0
478,09/24/23 04:15:00  AM,30.255,0.0
479,09/24/23 04:20:00  AM,30.457,0.0
480,09/24/23 04:25:00  AM,30.760,0.0
481,09/24/23 04:30:00  AM,30.760,0.0
482,09/24/23 04:35:00  AM,30.760,0.0
483,09/24/23 04:40:00  AM,30.659,0.0
484,09/24/23 04:45:00  AM,30.659,0.0
485,09/24/23 04:50:00  AM,30.558,0.0
